record_id,source_name,title,description,url,source_path,fetched_at,version,document_type,file_name,page_number,extraction_timestamp,extraction_library,text,category,published_date,preview_text,name,year,wins,losses,raw_text,processed_text,content_text,language,published_year,content_length,title_length,rating_score,overview,genres,popularity,original_language,vote_average,vote_count
331,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.540,1.0,scraped_html_paginated,hockey_multi_page_results.json,4,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Toronto Maple Leafs,1993,43.0,29.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
332,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.540,1.0,scraped_html_paginated,hockey_multi_page_results.json,4,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Vancouver Canucks,1993,41.0,40.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
333,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.541,1.0,scraped_html_paginated,hockey_multi_page_results.json,4,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Washington Capitals,1993,39.0,35.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
334,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.541,1.0,scraped_html_paginated,hockey_multi_page_results.json,4,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Winnipeg Jets,1993,24.0,51.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
335,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.542,1.0,scraped_html_paginated,hockey_multi_page_results.json,4,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Mighty Ducks of Anaheim,1994,16.0,27.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
336,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.542,1.0,scraped_html_paginated,hockey_multi_page_results.json,4,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Boston Bruins,1994,27.0,18.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
337,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.543,1.0,scraped_html_paginated,hockey_multi_page_results.json,4,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Buffalo Sabres,1994,22.0,19.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
338,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.544,1.0,scraped_html_paginated,hockey_multi_page_results.json,4,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Calgary Flames,1994,24.0,17.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
339,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.545,1.0,scraped_html_paginated,hockey_multi_page_results.json,4,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Chicago Blackhawks,1994,24.0,19.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
340,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.546,1.0,scraped_html_paginated,hockey_multi_page_results.json,4,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Dallas Stars,1994,17.0,23.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
341,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-06 00:28:24.547,1.0,scraped_html_paginated,hockey_multi_page_results.json,4,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Detroit Red Wings,1994,33.0,11.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
342,unknown,The King's Speech,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-06 00:28:38.889,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:26.651949,requests,No content available.,scraped_json_api,,No content available.,,2010,,,No content available.,No content available.,The King's Speech,unknown,,17,17,0.17,The King's Speech,scraped_json_api,17.0,unknown,0.17,1.0
343,unknown,Inception,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-06 00:28:38.891,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:26.651973,requests,No content available.,scraped_json_api,,No content available.,,2010,,,No content available.,No content available.,Inception,unknown,,9,9,0.09,Inception,scraped_json_api,9.0,unknown,0.09,1.0
344,unknown,The Social Network,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-06 00:28:38.893,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:26.651981,requests,No content available.,scraped_json_api,,No content available.,,2010,,,No content available.,No content available.,The Social Network,unknown,,18,18,0.18,The Social Network,scraped_json_api,18.0,unknown,0.18,1.0
345,unknown,The Fighter,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-06 00:28:38.894,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:26.651987,requests,No content available.,scraped_json_api,,No content available.,,2010,,,No content available.,No content available.,The Fighter,unknown,,11,11,0.11,The Fighter,scraped_json_api,11.0,unknown,0.11,1.0
346,unknown,Toy Story 3,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-06 00:28:38.894,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:26.651992,requests,No content available.,scraped_json_api,,No content available.,,2010,,,No content available.,No content available.,Toy Story 3,unknown,,11,11,0.11,Toy Story 3,scraped_json_api,11.0,unknown,0.11,1.0
347,unknown,Alice in Wonderland,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-06 00:28:38.895,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:26.651997,requests,No content available.,scraped_json_api,,No content available.,,2010,,,No content available.,No content available.,Alice in Wonderland,unknown,,19,19,0.19,Alice in Wonderland,scraped_json_api,19.0,unknown,0.19,1.0
348,unknown,Black Swan,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-06 00:28:38.895,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:26.652002,requests,No content available.,scraped_json_api,,No content available.,,2010,,,No content available.,No content available.,Black Swan,unknown,,10,10,0.1,Black Swan,scraped_json_api,10.0,unknown,0.1,1.0
349,unknown,In a Better World,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-06 00:28:38.896,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:26.652007,requests,No content available.,scraped_json_api,,No content available.,,2010,,,No content available.,No content available.,In a Better World,unknown,,17,17,0.17,In a Better World,scraped_json_api,17.0,unknown,0.17,1.0
350,unknown,The Lost Thing,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-06 00:28:38.896,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:26.652014,requests,No content available.,scraped_json_api,,No content available.,,2010,,,No content available.,No content available.,The Lost Thing,unknown,,14,14,0.14,The Lost Thing,scraped_json_api,14.0,unknown,0.14,1.0
351,unknown,God of Love,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-06 00:28:38.896,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:26.652022,requests,No content available.,scraped_json_api,,No content available.,,2010,,,No content available.,No content available.,God of Love,unknown,,11,11,0.11,God of Love,scraped_json_api,11.0,unknown,0.11,1.0
352,unknown,The Wolfman,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-06 00:28:38.897,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:26.652029,requests,No content available.,scraped_json_api,,No content available.,,2010,,,No content available.,No content available.,The Wolfman,unknown,,11,11,0.11,The Wolfman,scraped_json_api,11.0,unknown,0.11,1.0
353,unknown,Strangers No More,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-06 00:28:38.897,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:26.652036,requests,No content available.,scraped_json_api,,No content available.,,2010,,,No content available.,No content available.,Strangers No More,unknown,,17,17,0.17,Strangers No More,scraped_json_api,17.0,unknown,0.17,1.0
354,unknown,Inside Job,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-06 00:28:38.898,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:26.652045,requests,No content available.,scraped_json_api,,No content available.,,2010,,,No content available.,No content available.,Inside Job,unknown,,10,10,0.1,Inside Job,scraped_json_api,10.0,unknown,0.1,1.0
355,unknown,The Artist,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-06 00:28:38.898,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:29.112841,requests,No content available.,scraped_json_api,,No content available.,,2011,,,No content available.,No content available.,The Artist,unknown,,10,10,0.1,The Artist,scraped_json_api,10.0,unknown,0.1,1.0
356,unknown,Hugo,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-06 00:28:38.899,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:29.112862,requests,No content available.,scraped_json_api,,No content available.,,2011,,,No content available.,No content available.,Hugo,unknown,,4,4,0.04,Hugo,scraped_json_api,4.0,unknown,0.04,1.0
357,unknown,The Iron Lady,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-06 00:28:38.899,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:29.112869,requests,No content available.,scraped_json_api,,No content available.,,2011,,,No content available.,No content available.,The Iron Lady,unknown,,13,13,0.13,The Iron Lady,scraped_json_api,13.0,unknown,0.13,1.0
358,unknown,The Descendants,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-06 00:28:38.900,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:29.112875,requests,No content available.,scraped_json_api,,No content available.,,2011,,,No content available.,No content available.,The Descendants,unknown,,15,15,0.15,The Descendants,scraped_json_api,15.0,unknown,0.15,1.0
359,unknown,The Girl with the Dragon Tattoo,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-06 00:28:38.900,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:29.112882,requests,No content available.,scraped_json_api,,No content available.,,2011,,,No content available.,No content available.,The Girl with the Dragon Tattoo,unknown,,31,31,0.31,The Girl with the Dragon Tattoo,scraped_json_api,31.0,unknown,0.31,1.0
360,unknown,Midnight in Paris,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-06 00:28:38.901,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:29.112887,requests,No content available.,scraped_json_api,,No content available.,,2011,,,No content available.,No content available.,Midnight in Paris,unknown,,17,17,0.17,Midnight in Paris,scraped_json_api,17.0,unknown,0.17,1.0
361,unknown,The Help,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-06 00:28:38.902,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:29.112893,requests,No content available.,scraped_json_api,,No content available.,,2011,,,No content available.,No content available.,The Help,unknown,,8,8,0.08,The Help,scraped_json_api,8.0,unknown,0.08,1.0
362,unknown,A Separation,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-06 00:28:38.902,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:29.112899,requests,No content available.,scraped_json_api,,No content available.,,2011,,,No content available.,No content available.,A Separation,unknown,,12,12,0.12,A Separation,scraped_json_api,12.0,unknown,0.12,1.0
363,unknown,The Fantastic Flying Books of Mr. Morris Lessmore,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-06 00:28:38.903,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:29.112905,requests,No content available.,scraped_json_api,,No content available.,,2011,,,No content available.,No content available.,The Fantastic Flying Books of Mr. Morris Lessmore,unknown,,49,49,0.49,The Fantastic Flying Books of Mr. Morris Lessmore,scraped_json_api,49.0,unknown,0.49,1.0
