record_id,source_name,author,title,description,url,publishedAt,source_path,fetched_at,version,document_type,file_name,page_number,extraction_timestamp,extraction_library,text,tables,id,category,published_date,mentions,sentiment_score,sheet_name,Metric,Total Articles,Total Mentions,Average Mentions,Average Sentiment,Highest Mentions,Politics Articles,Business Articles,paragraph_number,run_number,bold,italic,underline,preview_text,name,year,wins,losses,nominations,awards,best_picture,raw_text,processed_text,content_text,language,published_year,content_length,title_length,rating_score,overview,genres,popularity,release_date,release_year,original_language,vote_average,vote_count
346,unknown,,Toy Story 3,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-06 00:28:38.894,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:26.651992,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2010.0,,,5.0,2.0,False,,,Toy Story 3,unknown,,11,11,0.11,Toy Story 3,scraped_json_api,11.0,,,unknown,0.11,1.0
347,unknown,,Alice in Wonderland,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-06 00:28:38.895,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:26.651997,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2010.0,,,3.0,2.0,False,,,Alice in Wonderland,unknown,,19,19,0.19,Alice in Wonderland,scraped_json_api,19.0,,,unknown,0.19,1.0
348,unknown,,Black Swan,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-06 00:28:38.895,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:26.652002,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2010.0,,,5.0,1.0,False,,,Black Swan,unknown,,10,10,0.1,Black Swan,scraped_json_api,10.0,,,unknown,0.1,1.0
349,unknown,,In a Better World,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-06 00:28:38.896,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:26.652007,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2010.0,,,1.0,1.0,False,,,In a Better World,unknown,,17,17,0.17,In a Better World,scraped_json_api,17.0,,,unknown,0.17,1.0
350,unknown,,The Lost Thing,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-06 00:28:38.896,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:26.652014,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2010.0,,,1.0,1.0,False,,,The Lost Thing,unknown,,14,14,0.14,The Lost Thing,scraped_json_api,14.0,,,unknown,0.14,1.0
351,unknown,,God of Love,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-06 00:28:38.896,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:26.652022,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2010.0,,,1.0,1.0,False,,,God of Love,unknown,,11,11,0.11,God of Love,scraped_json_api,11.0,,,unknown,0.11,1.0
352,unknown,,The Wolfman,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-06 00:28:38.897,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:26.652029,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2010.0,,,1.0,1.0,False,,,The Wolfman,unknown,,11,11,0.11,The Wolfman,scraped_json_api,11.0,,,unknown,0.11,1.0
353,unknown,,Strangers No More,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-06 00:28:38.897,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:26.652036,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2010.0,,,1.0,1.0,False,,,Strangers No More,unknown,,17,17,0.17,Strangers No More,scraped_json_api,17.0,,,unknown,0.17,1.0
354,unknown,,Inside Job,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-06 00:28:38.898,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:26.652045,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2010.0,,,1.0,1.0,False,,,Inside Job,unknown,,10,10,0.1,Inside Job,scraped_json_api,10.0,,,unknown,0.1,1.0
355,unknown,,The Artist,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-06 00:28:38.898,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:29.112841,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,10.0,5.0,True,,,The Artist,unknown,,10,10,0.1,The Artist,scraped_json_api,10.0,,,unknown,0.1,1.0
356,unknown,,Hugo,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-06 00:28:38.899,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:29.112862,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,11.0,5.0,False,,,Hugo,unknown,,4,4,0.04,Hugo,scraped_json_api,4.0,,,unknown,0.04,1.0
357,unknown,,The Iron Lady,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-06 00:28:38.899,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:29.112869,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,2.0,2.0,False,,,The Iron Lady,unknown,,13,13,0.13,The Iron Lady,scraped_json_api,13.0,,,unknown,0.13,1.0
358,unknown,,The Descendants,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-06 00:28:38.900,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:29.112875,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,5.0,1.0,False,,,The Descendants,unknown,,15,15,0.15,The Descendants,scraped_json_api,15.0,,,unknown,0.15,1.0
359,unknown,,The Girl with the Dragon Tattoo,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-06 00:28:38.900,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:29.112882,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,5.0,1.0,False,,,The Girl with the Dragon Tattoo,unknown,,31,31,0.31,The Girl with the Dragon Tattoo,scraped_json_api,31.0,,,unknown,0.31,1.0
360,unknown,,Midnight in Paris,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-06 00:28:38.901,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:29.112887,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,4.0,1.0,False,,,Midnight in Paris,unknown,,17,17,0.17,Midnight in Paris,scraped_json_api,17.0,,,unknown,0.17,1.0
361,unknown,,The Help,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-06 00:28:38.902,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:29.112893,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,4.0,1.0,False,,,The Help,unknown,,8,8,0.08,The Help,scraped_json_api,8.0,,,unknown,0.08,1.0
362,unknown,,A Separation,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-06 00:28:38.902,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:29.112899,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,2.0,1.0,False,,,A Separation,unknown,,12,12,0.12,A Separation,scraped_json_api,12.0,,,unknown,0.12,1.0
363,unknown,,The Fantastic Flying Books of Mr. Morris Lessmore,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-06 00:28:38.903,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:29.112905,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,1.0,1.0,False,,,The Fantastic Flying Books of Mr. Morris Lessmore,unknown,,49,49,0.49,The Fantastic Flying Books of Mr. Morris Lessmore,scraped_json_api,49.0,,,unknown,0.49,1.0
364,unknown,,The Shore,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-06 00:28:38.903,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:29.112911,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,1.0,1.0,False,,,The Shore,unknown,,9,9,0.09,The Shore,scraped_json_api,9.0,,,unknown,0.09,1.0
365,unknown,,Undefeated,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-06 00:28:38.904,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:29.112917,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,1.0,1.0,False,,,Undefeated,unknown,,10,10,0.1,Undefeated,scraped_json_api,10.0,,,unknown,0.1,1.0
366,unknown,,The Muppets,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-06 00:28:38.904,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:29.112922,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,1.0,1.0,False,,,The Muppets,unknown,,11,11,0.11,The Muppets,scraped_json_api,11.0,,,unknown,0.11,1.0
367,unknown,,Saving Face,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-06 00:28:38.905,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:29.112928,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,1.0,1.0,False,,,Saving Face,unknown,,11,11,0.11,Saving Face,scraped_json_api,11.0,,,unknown,0.11,1.0
368,unknown,,Beginners,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-06 00:28:38.905,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:29.112935,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,1.0,1.0,False,,,Beginners,unknown,,9,9,0.09,Beginners,scraped_json_api,9.0,,,unknown,0.09,1.0
369,unknown,,Rango,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-06 00:28:38.906,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:29.112941,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,1.0,1.0,False,,,Rango,unknown,,5,5,0.05,Rango,scraped_json_api,5.0,,,unknown,0.05,1.0
370,unknown,,Argo,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,2026-04-06 00:28:38.906,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:31.571848,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2012.0,,,7.0,3.0,True,,,Argo,unknown,,4,4,0.04,Argo,scraped_json_api,4.0,,,unknown,0.04,1.0
371,unknown,,Life of Pi,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,2026-04-06 00:28:38.908,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:31.571865,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2012.0,,,11.0,4.0,False,,,Life of Pi,unknown,,10,10,0.1,Life of Pi,scraped_json_api,10.0,,,unknown,0.1,1.0
372,unknown,,Les Misérables,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,2026-04-06 00:28:38.908,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:31.571870,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2012.0,,,8.0,3.0,False,,,Les Misérables,unknown,,14,14,0.14,Les Misérables,scraped_json_api,14.0,,,unknown,0.14,1.0
373,unknown,,Lincoln,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,2026-04-06 00:28:38.909,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:31.571875,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2012.0,,,12.0,2.0,False,,,Lincoln,unknown,,7,7,0.07,Lincoln,scraped_json_api,7.0,,,unknown,0.07,1.0
374,unknown,,Django Unchained,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,2026-04-06 00:28:38.910,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:31.571880,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2012.0,,,5.0,2.0,False,,,Django Unchained,unknown,,16,16,0.16,Django Unchained,scraped_json_api,16.0,,,unknown,0.16,1.0
375,unknown,,Skyfall,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,2026-04-06 00:28:38.912,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:31.571885,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2012.0,,,5.0,2.0,False,,,Skyfall,unknown,,7,7,0.07,Skyfall,scraped_json_api,7.0,,,unknown,0.07,1.0
376,unknown,,Silver Linings Playbook,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,2026-04-06 00:28:38.913,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:31.571890,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2012.0,,,8.0,1.0,False,,,Silver Linings Playbook,unknown,,23,23,0.23,Silver Linings Playbook,scraped_json_api,23.0,,,unknown,0.23,1.0
377,unknown,,Zero Dark Thirty,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,2026-04-06 00:28:38.913,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:31.571894,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2012.0,,,5.0,1.0,False,,,Zero Dark Thirty,unknown,,16,16,0.16,Zero Dark Thirty,scraped_json_api,16.0,,,unknown,0.16,1.0
378,unknown,,Amour,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,2026-04-06 00:28:38.914,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:31.571899,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2012.0,,,5.0,1.0,False,,,Amour,unknown,,5,5,0.05,Amour,scraped_json_api,5.0,,,unknown,0.05,1.0
379,unknown,,Anna Karenina,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,2026-04-06 00:28:38.914,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:31.571904,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2012.0,,,4.0,1.0,False,,,Anna Karenina,unknown,,13,13,0.13,Anna Karenina,scraped_json_api,13.0,,,unknown,0.13,1.0
380,unknown,,Paperman,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,2026-04-06 00:28:38.914,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:31.571908,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2012.0,,,1.0,1.0,False,,,Paperman,unknown,,8,8,0.08,Paperman,scraped_json_api,8.0,,,unknown,0.08,1.0
381,unknown,,Brave,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,2026-04-06 00:28:38.915,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:31.571913,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2012.0,,,1.0,1.0,False,,,Brave,unknown,,5,5,0.05,Brave,scraped_json_api,5.0,,,unknown,0.05,1.0
382,unknown,,Searching for Sugar Man,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,2026-04-06 00:28:38.915,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:31.571917,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2012.0,,,1.0,1.0,False,,,Searching for Sugar Man,unknown,,23,23,0.23,Searching for Sugar Man,scraped_json_api,23.0,,,unknown,0.23,1.0
383,unknown,,Inocente,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,2026-04-06 00:28:38.915,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:31.571924,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2012.0,,,1.0,1.0,False,,,Inocente,unknown,,8,8,0.08,Inocente,scraped_json_api,8.0,,,unknown,0.08,1.0
384,unknown,,Curfew,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,2026-04-06 00:28:38.916,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:31.571928,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2012.0,,,1.0,1.0,False,,,Curfew,unknown,,6,6,0.06,Curfew,scraped_json_api,6.0,,,unknown,0.06,1.0
385,unknown,,12 Years a Slave,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,2026-04-06 00:28:38.917,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:34.144146,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2013.0,,,9.0,3.0,True,,,12 Years a Slave,unknown,,16,16,0.16,12 Years a Slave,scraped_json_api,16.0,,,unknown,0.16,1.0
386,unknown,,Gravity,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,2026-04-06 00:28:38.917,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:34.144167,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2013.0,,,10.0,7.0,False,,,Gravity,unknown,,7,7,0.07,Gravity,scraped_json_api,7.0,,,unknown,0.07,1.0
387,unknown,,Dallas Buyers Club,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,2026-04-06 00:28:38.917,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:34.144173,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2013.0,,,6.0,3.0,False,,,Dallas Buyers Club,unknown,,18,18,0.18,Dallas Buyers Club,scraped_json_api,18.0,,,unknown,0.18,1.0
388,unknown,,Frozen,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,2026-04-06 00:28:38.918,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:34.144179,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2013.0,,,2.0,2.0,False,,,Frozen,unknown,,6,6,0.06,Frozen,scraped_json_api,6.0,,,unknown,0.06,1.0
389,unknown,,The Great Gatsby,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,2026-04-06 00:28:38.918,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:34.144185,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2013.0,,,2.0,2.0,False,,,The Great Gatsby,unknown,,16,16,0.16,The Great Gatsby,scraped_json_api,16.0,,,unknown,0.16,1.0
390,unknown,,Her,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,2026-04-06 00:28:38.919,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:34.144190,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2013.0,,,5.0,1.0,False,,,Her,unknown,,3,3,0.03,Her,scraped_json_api,3.0,,,unknown,0.03,1.0
391,unknown,,Blue Jasmine,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,2026-04-06 00:28:38.920,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:34.144196,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2013.0,,,3.0,1.0,False,,,Blue Jasmine,unknown,,12,12,0.12,Blue Jasmine,scraped_json_api,12.0,,,unknown,0.12,1.0
392,unknown,,Mr Hublot,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,2026-04-06 00:28:38.920,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:34.144202,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2013.0,,,1.0,1.0,False,,,Mr Hublot,unknown,,9,9,0.09,Mr Hublot,scraped_json_api,9.0,,,unknown,0.09,1.0
393,unknown,,The Lady in Number 6: Music Saved My Life,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,2026-04-06 00:28:38.921,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:34.144216,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2013.0,,,1.0,1.0,False,,,The Lady in Number 6: Music Saved My Life,unknown,,41,41,0.41,The Lady in Number 6: Music Saved My Life,scraped_json_api,41.0,,,unknown,0.41,1.0
394,unknown,,Helium,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,2026-04-06 00:28:38.921,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:34.144221,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2013.0,,,1.0,1.0,False,,,Helium,unknown,,6,6,0.06,Helium,scraped_json_api,6.0,,,unknown,0.06,1.0
395,unknown,,The Great Beauty,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,2026-04-06 00:28:38.922,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:34.144228,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2013.0,,,1.0,1.0,False,,,The Great Beauty,unknown,,16,16,0.16,The Great Beauty,scraped_json_api,16.0,,,unknown,0.16,1.0
396,unknown,,20 Feet from Stardom,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,2026-04-06 00:28:38.922,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:34.144233,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2013.0,,,1.0,1.0,False,,,20 Feet from Stardom,unknown,,20,20,0.2,20 Feet from Stardom,scraped_json_api,20.0,,,unknown,0.2,1.0
397,unknown,,Birdman,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2014,2026-04-06 00:28:38.923,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:36.492897,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2014.0,,,9.0,4.0,True,,,Birdman,unknown,,7,7,0.07,Birdman,scraped_json_api,7.0,,,unknown,0.07,1.0
398,unknown,,The Grand Budapest Hotel,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2014,2026-04-06 00:28:38.924,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:36.492917,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2014.0,,,9.0,4.0,False,,,The Grand Budapest Hotel,unknown,,24,24,0.24,The Grand Budapest Hotel,scraped_json_api,24.0,,,unknown,0.24,1.0
399,unknown,,Whiplash,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2014,2026-04-06 00:28:38.924,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:36.492925,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2014.0,,,5.0,3.0,False,,,Whiplash,unknown,,8,8,0.08,Whiplash,scraped_json_api,8.0,,,unknown,0.08,1.0
400,unknown,,The Imitation Game,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2014,2026-04-06 00:28:38.925,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:36.492932,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2014.0,,,8.0,1.0,False,,,The Imitation Game,unknown,,18,18,0.18,The Imitation Game,scraped_json_api,18.0,,,unknown,0.18,1.0
401,unknown,,American Sniper,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2014,2026-04-06 00:28:38.926,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:36.492937,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2014.0,,,6.0,1.0,False,,,American Sniper,unknown,,15,15,0.15,American Sniper,scraped_json_api,15.0,,,unknown,0.15,1.0
