record_id,title_mysql,primary_category,document_type_mysql,source_name_mysql,published_date_mysql,published_year_mysql,rating_score,popularity,content_length,title_length,engagement_score,estimated_value,title_mongo,description,url,source_path,file_name,category,document_type_mongo,source_name_mongo,language,content_text,published_date_mongo,published_year_mongo,analysis_year,category_avg_rating_score,category_avg_estimated_value
285,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
286,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
287,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
288,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
289,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
290,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
291,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
292,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=3,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
293,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=3,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
294,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=3,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
295,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=3,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
296,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=3,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
297,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=3,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
298,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=3,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
299,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=3,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
300,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=3,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
301,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=3,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
302,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=3,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
303,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=3,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
304,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=3,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
305,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=3,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
306,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=3,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
307,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=3,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
308,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=3,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
309,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=3,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
310,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=3,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
311,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=3,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
312,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=3,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
313,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=3,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
314,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=3,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
315,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=3,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
316,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=3,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
317,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
318,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
319,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
320,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
321,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
322,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
323,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
324,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
325,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
326,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
327,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
328,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
329,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
330,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
331,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
332,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
333,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
334,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
335,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
336,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
